optimizer	lr	weight_decay	dropout_p	initializer	activation	training_frac	seed
adam	9.647487755737198e-05	1.02007914427984e-08	0.2533219213147792	orthogonal	relu	0.25	776124029
adam	0.03724834115447996	1.6843000191060683e-08	0.15882486626466985	he	relu	1.0	622318721
sgd	0.002421585949982469	1.597381851713999e-08	0.4672030218803483	xavier	tanh	1.0	132863028
adam	0.004470198324536948	2.9327828814381066e-08	0.05594682126455475	xavier	tanh	0.25	849472217
adam	0.00023693524948927271	7.594400586874952e-07	0.40776146488255227	orthogonal	relu	0.1	227174085
adam	0.00016953461790458483	0.00021936809255724903	0.3551959150567988	xavier	tanh	0.1	398129398
adam	0.006844413935983175	4.782967008913466e-08	0.1011955079618207	orthogonal	tanh	0.25	739316547
sgd	0.0008305832628860647	0.00014836681859470622	0.3648504840090341	orthogonal	tanh	0.1	347262390
sgd	0.016628270880282407	5.966244892115718e-07	0.3627232865430263	xavier	relu	1.0	49905866
sgd	0.0022507088533478383	0.000144513283538349	0.4854939458033482	xavier	tanh	0.1	513911991
sgd	0.001786558298305193	0.004380962568777693	0.46825784902753786	he	relu	0.25	980181758
sgd	0.0009316072137953278	0.004410725557605176	0.3907653041132174	xavier	relu	0.1	228233509
adam	0.041899603739638164	4.783574982130089e-06	0.05679375230570044	he	relu	0.5	505874711
sgd	0.002778351586469733	0.0006878848953079747	0.4259137917346585	orthogonal	relu	0.5	946184004
adam	0.011623977563168872	4.449329622798922e-07	0.4466110335911255	xavier	relu	0.5	568249203
adam	0.00010563346025640514	0.004467420495733296	0.20906759937609032	xavier	tanh	1.0	573505733
sgd	0.001544643195134919	1.4877581019700127e-08	0.4131862032458017	he	tanh	0.5	639196117
adam	0.027240498717149984	4.813941321607841e-08	0.23435835979796482	xavier	relu	0.25	153651082
adam	0.000945118014887103	2.48617618716921e-05	0.2934112449693892	orthogonal	relu	1.0	285322750
adam	0.0008636283253524047	8.638574139080927e-06	0.4170147593693395	orthogonal	tanh	0.25	387791599
sgd	0.00021041747318635662	0.000897975848418302	0.12000348784336567	orthogonal	relu	0.25	207640719
sgd	0.006119766924483151	6.462319950404656e-05	0.07746003462250972	he	relu	0.1	366371424
adam	0.03488796832538139	9.026277453245978e-08	0.004978608135610518	xavier	tanh	1.0	647326920
adam	0.00013076284946122665	0.001811626444875505	0.2717605174780167	he	tanh	0.5	303998075
sgd	0.00011203490940115844	3.005660455100172e-06	0.1814756758869001	xavier	tanh	0.1	35213498
sgd	0.0018026116055472287	1.2630145483044456e-05	0.09453054853635956	he	tanh	0.25	801090885
adam	0.0399453770968934	0.0012380202363557933	0.3498376516094095	xavier	relu	0.25	841009615
adam	0.031483642637235715	3.732871623736191e-08	0.45148763885218157	xavier	tanh	0.25	175127900
sgd	0.005132142036622659	4.366915473694022e-07	0.4094722084313453	he	tanh	0.1	465397506
sgd	0.0009661110271530987	0.006271949504892993	0.447728337583798	xavier	tanh	0.5	390382227
sgd	0.00017861400032951073	1.6676026683327147e-07	0.3027246358955657	he	tanh	1.0	326241019
adam	0.0015791428428109295	8.124367368094903e-05	0.4597325876026252	he	tanh	0.5	762633146
adam	0.002892351374034396	5.09971512382424e-08	0.23693561404046976	orthogonal	tanh	0.25	945928099
adam	0.00022109612381366583	1.881376172807238e-05	0.4851136804396188	he	relu	0.25	71244178
adam	0.023434171313390147	1.0730331259316454e-05	0.06377768786907762	xavier	tanh	0.1	906880345
adam	0.0007234404595365359	1.3062883188318739e-06	0.2556320365511547	xavier	relu	0.5	51939266
sgd	0.0015891161697687704	2.7210072018802413e-05	0.43689454447307524	he	relu	0.1	255555070
adam	0.007716515551658583	5.0167023604973224e-05	0.10289434276271409	orthogonal	relu	0.5	972791954
sgd	0.0015982746826032658	1.0649253164508454e-08	0.24370981344256093	he	tanh	1.0	423767187
sgd	0.0019625514237883506	0.00010007049766791512	0.024752479199993793	he	tanh	0.25	623512415
sgd	0.02279561380246144	1.0924287177002745e-07	0.4023506887041954	he	tanh	0.1	413075142
adam	0.003186791957069628	1.2129744063171242e-06	0.34099830942969833	xavier	tanh	1.0	748898099
sgd	0.0001968087494054181	1.1359130462844582e-05	0.40129958685500233	he	tanh	0.5	818291176
sgd	0.02733481428771973	0.00013317002353758277	0.06494985877005255	orthogonal	tanh	0.25	820071328
adam	0.00022212702890876833	1.9817104314835602e-05	0.49192662654724517	he	tanh	1.0	633816999
adam	0.007873585114991664	4.804586271629885e-07	0.2820184486734527	xavier	relu	1.0	587273855
adam	0.00044567588261197876	5.7866700132804115e-06	0.4132112525615168	orthogonal	tanh	1.0	76241446
sgd	0.00843131659837826	0.0032109819956247275	0.19842535971394692	xavier	relu	0.1	801999185
adam	0.0002254763113949413	2.4778061274991885e-05	0.4074827651337356	orthogonal	tanh	0.5	376712039
sgd	0.0029645045137230972	4.867701563152307e-07	0.41165338986070477	xavier	relu	0.1	590647936
sgd	0.037094679415083806	1.824248083855604e-08	0.4758453015113031	xavier	relu	0.25	754583306
adam	0.003433884751300209	8.857353150860549e-07	0.19308085700989558	xavier	relu	0.5	391127003
sgd	0.00010208991489527757	0.0002528787891443475	0.0034409792875618184	orthogonal	tanh	0.1	487365080
sgd	0.0004331010692088567	4.8480872454599136e-08	0.269816080511031	xavier	relu	0.25	897955761
sgd	0.0009711486666155974	0.0002715802785020597	0.008524937060436388	xavier	tanh	0.5	750303382
adam	0.01010926424760121	5.410886731289096e-06	0.152678991008241	xavier	relu	0.5	178017694
adam	0.001629050012891852	4.465623049070684e-05	0.004339778898199087	he	tanh	1.0	546918365
sgd	0.0009066304912826384	3.0421776157738386e-07	0.2392407466682584	xavier	tanh	1.0	840887593
sgd	0.007196792686990988	4.093629307349798e-06	0.03052132087314191	he	relu	0.1	34109026
sgd	0.0016752797680366406	7.1343802503319505e-06	0.30622577839780585	he	relu	0.25	981614854
sgd	9.43728808528213e-05	0.00042966289142142044	0.24611572782758434	he	relu	0.25	687126267
sgd	0.0005540244408250195	1.2822646978894214e-05	0.3586743525767857	xavier	relu	0.1	751425679
adam	7.361145713830879e-05	2.9359826233814335e-05	0.31194035040094414	he	relu	0.1	288717145
adam	0.0025249686776143273	3.428323458393283e-08	0.4796141995984606	xavier	relu	0.25	997155439
sgd	0.005069685960437292	0.0008957956656161549	0.23110743424725821	xavier	relu	0.5	237085688
adam	0.00033939519220804824	1.991300663673416e-07	0.20743444875025763	he	tanh	0.25	71450611
adam	0.0020014330219205395	1.870627373741271e-05	0.17319673113582856	he	relu	1.0	127348283
sgd	0.01582753206067986	0.0026383194329200614	0.05351853685604302	orthogonal	tanh	0.25	46510960
sgd	0.00744257054589465	0.00203191543829001	0.2286487737302066	he	tanh	0.5	399873327
adam	0.000136303213417072	0.00010152243824562907	0.059271670120662145	he	relu	0.1	925219069
sgd	0.000507238221606343	4.221766822469135e-08	0.2564965785538485	xavier	tanh	0.25	632286859
sgd	0.004477297232630101	1.2106464908713701e-08	0.011152830824598892	he	relu	0.25	250368452
adam	0.00013075944388069765	2.165766921917512e-06	0.4878284704115775	orthogonal	tanh	0.5	646040612
sgd	0.011654157487210295	1.7863022685231777e-08	0.48311962064709535	he	relu	0.25	569668767
adam	0.004621926246640003	0.00025859643472505846	0.47227902625673446	orthogonal	tanh	1.0	571666426
sgd	0.0007341436565752581	3.443498452811826e-06	0.22533505180461388	xavier	tanh	0.1	810490870
sgd	0.018034800573677984	0.0017168703397291282	0.375051505863225	he	tanh	1.0	382380040
sgd	8.641074592445379e-05	1.1226340446785006e-05	0.32354452106041215	he	tanh	0.25	124001512
adam	6.084328206878096e-05	0.0004400573722859526	0.013366899184790726	orthogonal	relu	0.1	426101858
adam	0.004768644869465146	0.005290294268048702	0.4599561505291861	orthogonal	tanh	1.0	860530322
sgd	0.024002510315828958	0.00126520536651454	0.1822048087852287	xavier	relu	0.5	970472239
sgd	0.043450112754082684	1.55657727657965e-08	0.12437614111645118	xavier	tanh	0.25	415156431
sgd	0.0006816603206124653	3.935460634633149e-06	0.4102824056662013	he	relu	0.25	631833730
adam	0.005018210802831757	1.2484258561130441e-06	0.3251366874393895	orthogonal	relu	0.25	456659347
sgd	8.132774648838971e-05	1.126683554140104e-08	0.41430827042515184	xavier	tanh	1.0	588781719
adam	0.010213858745440955	1.0717108635846822e-08	0.25618785245293973	he	relu	1.0	663607349
sgd	0.02030294159907894	6.258007704208938e-05	0.15247431766081	orthogonal	relu	0.1	128314487
sgd	0.00037723477948214566	0.0014192887125048467	0.22754861440314728	he	tanh	0.25	591718048
sgd	0.008337460612603813	1.2211823125707827e-06	0.08711603231842646	orthogonal	tanh	0.1	610021271
sgd	0.02306515299626348	3.876390136241055e-07	0.01866828012934113	xavier	relu	0.25	433484403
adam	0.025027233232521567	1.9373649397843913e-08	0.1588074004237376	he	relu	1.0	361378378
sgd	0.00020989705776685563	9.73518730383297e-08	0.4465797452488842	xavier	tanh	0.1	797296240
sgd	0.0004589343253099101	5.753794937466351e-05	0.3342561506889931	xavier	relu	0.25	694190023
adam	0.013822096884215223	2.2709969774101894e-07	0.31636354947003836	xavier	relu	0.1	151786915
adam	0.003148245345525686	1.3097944450958827e-06	0.44162614628964275	orthogonal	tanh	0.1	638035365
adam	0.03341902599184256	0.004000123753201247	0.12371757576343034	orthogonal	tanh	1.0	725799015
adam	0.00025781282127628223	0.002459456779941158	0.34936222925300514	xavier	relu	1.0	457109331
sgd	0.0001038271575185354	2.828531030590366e-06	0.02380906145150774	he	tanh	0.1	346546429
sgd	5.799339249108461e-05	2.280647600099152e-05	0.12332822514077141	he	relu	0.5	39501026
adam	0.0067703857390387775	6.006156610692002e-05	0.1725810967444285	xavier	relu	0.5	525200495
adam	9.772047097485072e-05	1.3083660069840739e-07	0.0711983561347736	he	relu	1.0	435816957
adam	0.00010274625056872889	1.6665231596659889e-06	0.011031808065296245	xavier	relu	0.1	816616920
sgd	6.439610264366581e-05	1.5887236760824592e-08	0.1993596933762512	orthogonal	relu	1.0	702234722
adam	0.01699237821463463	0.00034507054229379044	0.032541128291335764	xavier	relu	1.0	960628888
sgd	0.004774907889532378	1.3019744525525705e-06	0.4596408926859204	orthogonal	tanh	0.25	21739356
adam	0.0006941205329549643	4.830495988067194e-06	0.4330990481343403	xavier	relu	0.25	145689489
adam	0.006209384579608669	0.000380772900000462	0.4840724989902472	xavier	tanh	1.0	690665343
adam	0.0009263515650948483	1.1260234150130882e-05	0.22219632788550053	xavier	tanh	1.0	237785965
sgd	0.003228770219027581	1.5548891668602463e-05	0.09754866339101864	orthogonal	tanh	0.1	209310033
adam	0.007818453308052146	1.1098096418704482e-06	0.43416764388137624	xavier	tanh	1.0	824183605
adam	0.0002299823880132448	0.00017918819697069344	0.21056439524576331	he	relu	0.5	852225186
sgd	0.0033079125788559	0.003056218748350359	0.044638435270209276	orthogonal	tanh	0.1	652668623
adam	0.0005697927184361158	0.00016711288037002964	0.34306967668286237	he	relu	1.0	963229352
sgd	0.023032721422455157	2.322959073440804e-08	0.16974238849090995	xavier	relu	1.0	755593187
sgd	0.002006525064412345	1.048051016509744e-05	0.21088590974853177	xavier	relu	0.1	911302816
adam	0.0003735616467636209	6.290655487705144e-05	0.35491452424056064	xavier	tanh	1.0	77633091
sgd	0.020346340740552672	6.2589949882023136e-06	0.061099918469417924	orthogonal	tanh	0.25	323839252
adam	0.0004403484546177022	1.1474655422200228e-07	0.11911115592836918	he	relu	0.5	768037679
sgd	0.0004173510664685817	9.038875245738263e-07	0.31249112983736754	orthogonal	tanh	0.25	500229623
adam	0.032959883636729456	0.00013539654708032077	0.08567269328953547	he	relu	0.25	642668415
sgd	0.03353194906324609	1.3929897925365943e-07	0.19237516776487473	orthogonal	tanh	0.5	426161286
adam	0.003120531312457775	4.044019829287765e-08	0.11613582606864736	he	tanh	0.1	948929730
adam	0.0031047643667570213	1.4640332379124885e-08	0.03012718109386109	he	relu	0.1	676942224
sgd	0.008944929437201663	1.1059498714067746e-05	0.07618206928571297	he	relu	1.0	249369215
adam	0.002303507491333454	0.0038836225399753533	0.4893513007260402	he	tanh	0.1	293383200
adam	0.005324264480758271	1.0079251676847648e-05	0.0031220365115939286	he	relu	0.25	182708911
sgd	0.010985644938877544	5.204276405501559e-05	0.3020065303819467	he	relu	1.0	402330059
adam	0.0004097673677214783	3.8890208992910735e-08	0.2670954323856435	xavier	relu	0.25	37856186
adam	0.003161275823909421	0.0001456374835377312	0.1312702627604806	orthogonal	tanh	0.25	505585522
adam	0.005508813238908932	4.55637968811779e-06	0.06306679623086026	orthogonal	relu	0.5	585544149
sgd	0.000271296961326858	4.6619562962782896e-06	0.10966746303675062	xavier	relu	0.1	65293686
adam	8.840874379198927e-05	0.004970942998521493	0.07210558317033511	xavier	tanh	0.1	1983509
adam	0.014654797252958558	4.3940760562663655e-07	0.35079585010146264	orthogonal	tanh	0.1	385992349
sgd	0.0033589180757288228	0.0020823877314908586	0.32263472896464374	orthogonal	tanh	1.0	957823013
adam	0.0004366268889705294	2.010355636314483e-08	0.013787378449345244	xavier	relu	0.5	983087333
sgd	0.0001219827307388461	2.0045274952521477e-06	0.39482661823452286	he	tanh	0.1	614600044
adam	0.0007740783909633286	1.891747013998057e-08	0.2349633074580802	he	relu	1.0	610085301
sgd	0.008691083401997436	0.001171044247346329	0.34842236380620306	orthogonal	relu	0.5	670439175
adam	0.0010720578985784824	9.633100679919789e-08	0.06803703015080814	xavier	tanh	0.1	563236122
sgd	0.03203836942011357	3.831477140576986e-06	0.2586933238857362	he	tanh	1.0	791967770
sgd	0.009611527189322778	0.0002018108127636312	0.13703868664954627	orthogonal	relu	0.5	192463073
adam	0.0008931819947964861	3.91597432890727e-05	0.17445005453271184	he	relu	1.0	429833492
sgd	0.0006477634972241632	3.6393301570191995e-08	0.3730627628230436	orthogonal	relu	0.1	11326237
adam	0.006613193719689079	1.7114793567025154e-05	0.4385838221249984	he	tanh	0.25	623214176
adam	0.0003285969487326009	6.207189762225887e-06	0.045924387781650644	orthogonal	tanh	0.1	330299675
adam	0.0012417113562643257	0.00016330231780628304	0.22778956253198984	orthogonal	relu	0.1	725523310
sgd	0.0011616038742627275	6.24042123674336e-08	0.10421274501700961	xavier	tanh	0.1	490345952
sgd	0.006227736905825274	5.8553509749560255e-08	0.32673355126717146	he	relu	0.5	838562244
adam	6.705155197706607e-05	1.278695153071636e-08	0.36517701079996384	xavier	tanh	0.1	988638203
adam	0.026014933762978865	0.00019330424105107788	0.3536005441666398	orthogonal	relu	0.25	955424572
adam	0.006321839050937302	7.184739881145492e-06	0.2891336031439932	he	tanh	1.0	132166290
adam	0.0010048801728001395	0.00107415257428059	0.004684948363316899	orthogonal	relu	0.5	309255683
adam	0.04007496112702774	9.273672472368182e-05	0.12079623448044247	xavier	tanh	1.0	104436258
sgd	0.00018084304595304001	0.0001457444040782448	0.20091975892537517	orthogonal	tanh	0.25	79688895
adam	0.00025395682749724976	1.6443380733782844e-05	0.14565235241079577	xavier	relu	0.1	624798768
sgd	0.00023510283662272468	1.7950288817548535e-08	0.38908301673831425	he	tanh	0.5	187276799
adam	0.0023498241560078316	7.577062148106623e-07	0.2511945334316345	orthogonal	tanh	0.1	760684560
adam	0.014306062713738877	5.327532890560708e-05	0.2810383666068948	orthogonal	relu	0.25	818013403
sgd	0.0023110291492601295	3.604600091919892e-05	0.1367681801141875	xavier	tanh	0.5	944654493
adam	0.0006732026541024798	9.75273746814951e-07	0.44269118083165004	xavier	tanh	1.0	875866588
adam	0.04949230223556142	3.556289203647173e-05	0.21112979862279613	he	relu	0.25	126960685
sgd	0.0003671496309844836	1.1496867476715227e-06	0.39080262642426195	xavier	tanh	1.0	708087156
adam	7.428442780359302e-05	1.9455419337510083e-07	0.4942021232069649	he	tanh	0.5	573352453
sgd	0.01877288221631629	2.107417938237083e-06	0.37789684840982307	xavier	tanh	1.0	516077666
adam	0.02857736187893946	0.00015086959065556963	0.4902290036016524	he	relu	0.25	66385640
sgd	0.0016989704818749104	0.0013358582001166846	0.13385447531349698	he	tanh	1.0	872186916
adam	0.0013274112044247817	2.708390518668817e-07	0.1994940207370009	orthogonal	relu	0.5	765872407
adam	0.002099251695490557	0.000735019823312792	0.08054311555697158	he	relu	0.5	346819932
sgd	8.414225625475013e-05	9.801325343859244e-06	0.17157032833470132	xavier	relu	0.25	765295088
adam	5.0146928345174846e-05	8.166103693921758e-06	0.39852701002160373	orthogonal	tanh	0.1	226623789
adam	0.018123186909618207	0.0021342357144614192	0.29401699877041376	orthogonal	relu	0.25	930525364
adam	0.01316888041558121	5.571170756655161e-07	0.2830961960707671	he	tanh	1.0	310493790
sgd	0.0035898207131952464	7.474261488317649e-06	0.14478382282488073	orthogonal	relu	0.1	917490786
sgd	0.0004855756782623399	2.4585680780969625e-05	0.42159135571643197	orthogonal	relu	0.1	989266619
sgd	8.423557054226108e-05	0.0007681837851244278	0.22946042712807552	orthogonal	relu	0.25	442422240
adam	0.029168122072688263	7.326660012497117e-05	0.42298407035621816	orthogonal	tanh	0.5	323609715
adam	0.0023846106204122486	3.739327060764622e-06	0.16693773396697598	xavier	relu	0.5	190906558
sgd	0.0010886693039172468	0.00030060139615604336	0.05465875783711216	orthogonal	relu	0.5	239216892
adam	0.0016060398389857486	0.009429974976921076	0.39110553168419143	orthogonal	relu	0.1	580240340
adam	0.0013152874800629623	2.9720634447776084e-08	0.03805060847107439	he	relu	1.0	819956639
adam	0.004491678541894259	1.2185348506258333e-06	0.2166610883012398	he	tanh	1.0	434378710
sgd	0.0011645643456001397	5.6318077936802494e-06	0.034043164451331265	orthogonal	tanh	0.5	79348896
sgd	0.012084594578537621	5.20486473435496e-08	0.19608125316725938	orthogonal	relu	0.1	287427839
adam	0.021630888125587305	1.685122606538316e-07	0.3401396991802804	he	tanh	1.0	727965823
sgd	5.541718298444487e-05	0.000105137524945004	0.3836824306444412	xavier	relu	0.25	526936081
sgd	0.016803063663972773	0.005276703738383113	0.34968391549917616	orthogonal	tanh	1.0	243959576
adam	8.679736371459653e-05	9.547937767833335e-08	0.4152496287439502	he	tanh	0.1	621445097
sgd	0.008030346897906203	0.00016783653300521314	0.07882916292976494	orthogonal	relu	0.25	799528670
sgd	0.0013235545337895317	2.6220686480159514e-06	0.21482472801103125	xavier	relu	1.0	404642357
sgd	0.020760327064587476	0.00011342092566450605	0.3084340369180603	xavier	relu	0.5	841941561
sgd	0.009519661630478333	2.0384019784049144e-08	0.10455053476851711	he	tanh	0.1	773166402
